q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,hosp_subcrit_length,hosp_crit_length,LogLikelihood,R0,i_chain,
0.036705,0.455175,0.460329,0.049120,0.202100,0.010001,0.492793,5.714349,4.169598,7.041561,6.064508,12.508265,7.900729,2.224222,5.000000,
0.036705,0.455175,0.460329,0.049120,0.202100,0.010001,0.492793,5.714349,4.169598,7.041561,6.064508,12.508265,7.900729,2.224222,5.000000,
0.036705,0.455175,0.460329,0.049120,0.202100,0.010001,0.492793,5.714349,4.169598,7.041561,6.064508,12.508265,7.900729,2.224222,5.000000,
0.036705,0.455175,0.460329,0.049120,0.202100,0.010001,0.492793,5.714349,4.169598,7.041561,6.064508,12.508265,7.900729,2.224222,5.000000,
0.036705,0.455175,0.460329,0.049120,0.202100,0.010001,0.492793,5.714349,4.169598,7.041561,6.064508,12.508265,7.900729,2.224222,5.000000,
0.036705,0.455175,0.460329,0.049120,0.202100,0.010001,0.492793,5.714349,4.169598,7.041561,6.064508,12.508265,7.900729,2.224222,5.000000,
0.036705,0.455175,0.460329,0.049120,0.202100,0.010001,0.492793,5.714349,4.169598,7.041561,6.064508,12.508265,7.900729,2.224222,5.000000,
0.036705,0.455175,0.460329,0.049120,0.202100,0.010001,0.492793,5.714349,4.169598,7.041561,6.064508,12.508265,7.900729,2.224222,5.000000,
0.036705,0.455175,0.460329,0.049120,0.202100,0.010001,0.492793,5.714349,4.169598,7.041561,6.064508,12.508265,7.900729,2.224222,5.000000,
0.036705,0.455175,0.460329,0.049120,0.202100,0.010001,0.492793,5.714349,4.169598,7.041561,6.064508,12.508265,7.900729,2.224222,5.000000,
0.036705,0.455175,0.460329,0.049120,0.202100,0.010001,0.492793,5.714349,4.169598,7.041561,6.064508,12.508265,7.900729,2.224222,5.000000,
0.036745,0.456658,0.459291,0.046233,0.219106,0.009676,0.496442,5.709974,4.126351,7.024915,6.126541,12.500523,7.676601,2.224222,5.000000,
0.036745,0.456658,0.459291,0.046233,0.219106,0.009676,0.496442,5.709974,4.126351,7.024915,6.126541,12.500523,7.676601,2.224222,5.000000,
0.036745,0.456658,0.459291,0.046233,0.219106,0.009676,0.496442,5.709974,4.126351,7.024915,6.126541,12.500523,7.676601,2.224222,5.000000,
0.037168,0.459442,0.457672,0.048261,0.212050,0.011866,0.488673,5.794434,4.079163,6.955805,5.978155,12.446133,8.681042,2.224222,5.000000,
0.037168,0.459442,0.457672,0.048261,0.212050,0.011866,0.488673,5.794434,4.079163,6.955805,5.978155,12.446133,8.681042,2.224222,5.000000,
0.036679,0.447059,0.461076,0.050028,0.211170,0.011071,0.483230,5.603499,3.980881,7.131985,6.246682,12.470363,8.434561,2.224222,5.000000,
0.036679,0.447059,0.461076,0.050028,0.211170,0.011071,0.483230,5.603499,3.980881,7.131985,6.246682,12.470363,8.434561,2.224222,5.000000,
0.036679,0.447059,0.461076,0.050028,0.211170,0.011071,0.483230,5.603499,3.980881,7.131985,6.246682,12.470363,8.434561,2.224222,5.000000,
0.036679,0.447059,0.461076,0.050028,0.211170,0.011071,0.483230,5.603499,3.980881,7.131985,6.246682,12.470363,8.434561,2.224222,5.000000,
0.036679,0.447059,0.461076,0.050028,0.211170,0.011071,0.483230,5.603499,3.980881,7.131985,6.246682,12.470363,8.434561,2.224222,5.000000,
0.036679,0.447059,0.461076,0.050028,0.211170,0.011071,0.483230,5.603499,3.980881,7.131985,6.246682,12.470363,8.434561,2.224222,5.000000,
0.036679,0.447059,0.461076,0.050028,0.211170,0.011071,0.483230,5.603499,3.980881,7.131985,6.246682,12.470363,8.434561,2.224222,5.000000,
0.036679,0.447059,0.461076,0.050028,0.211170,0.011071,0.483230,5.603499,3.980881,7.131985,6.246682,12.470363,8.434561,2.224222,5.000000,
